addr1,addr2,zipcode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,progresstype,festivaltype,overview
서울특별시 종로구 종로1길 45 (세종로),,3141.0,A02,A0208,A02081300,3498398,15,20250617132000,20250621,20250621,http://tong.visitkorea.or.kr/cms/resource/97/3498397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3498397_image3_1.jpg,Type3,126.9783985779,37.5746727436,6,20250617132011,1,23,02-721-1822,광복 80주년 기념 '강제동원 희생자의 길을 걷다',11,110,EV,EV03,EV030400,선택안함,선택안함,"해방의 기쁨, 그 이면에는 씻을 수 없는 강제동원의 상처와 돌아오지 못한 사람들을 그리워하는 유가족들의 아픔이 남아있다. 이에 행정안전부 산하 공공기관인 일제강제동원피해자지원재단에서 광복 80주년을 기념하여 강제동원 희생자 유족과 일반 시민이 함께 참여하는 어울림 행사인 '강제동원 희생자의 길을 걷다'를 개최한다. 행사 프로그램의 일환으로 서울 광화문 앞 의정부지 역사유적광장에서 출발하여 광화문 일대의 강제동원 유적지를 경유하는 스탬프 걷기 투어를 진행한다. 또, 광장 내애서는 강제동원 OX퀴즈, 무대 공연, 체험부스 등 다채로운 프로그램과 기념품을 마련할 예정이다. 강제동원 피해자의 희생을 되새기고 그 유족을 위로하는 이번 행사는 남녀노소 누구나 자유롭게 참여하여 무료로 즐길 수 있다."
서울특별시 중구 세종대로 110 (태평로1가),,4524.0,A02,A0208,A02081300,3518593,15,20250807163922,20250809,20250816,http://tong.visitkorea.or.kr/cms/resource/92/3518592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3518592_image3_1.jpg,Type3,126.9777210995,37.5662570431,6,20250807163933,1,24,02-2133-7755,광복 80주년 서울시 기념사업,11,140,EV,EV03,EV030400,선택안함,선택안함,"광복 80주년 서울시 기념사업은 서울시가 광복 80주년을 맞아 시민들이 광복의 의미와 가치를 되새기고, 독립운동의 역사적 가치를 높이며, 경축 분위기를 조성하기 위해 '광복 80주년, 서울의 기억'을 주제로 시민과 함께 연중 추진하고 있는 사업이다. 주요 행사로는 서울 출신 독립운동가 500명 발굴, 중국 거주 독립유공자 후손 20명 초청, 서울광장에 80개 계단으로 구성된 대형 태극기 언덕 조성, 태극기 시내버스 운행, 광복 리포토그래피 전시, 광복 80주년 서울시 기념 콘서트 등이 진행된다. 이를 통해 독립운동가들의 정신을 재조명하고 광복의 기쁨과 의미를 시민들과 함께 나누며 그 가치를 미래 세대에 전승하는 것을 목표로 한다."
서울특별시 구로구 구로동,"621-8 안양천(고척교, 오금교 일원)",8287.0,A02,A0207,A02070200,2039869,15,20151110002951,20250926,20250928,http://tong.visitkorea.or.kr/cms/resource/77/3519677_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/3519677_image3_1.jpg,Type3,126.8705493966,37.5001766935,6,20251023143000,1,7,02-860-2282,구로G페스티벌,11,530,EV,EV01,EV010600,선택안함,선택안함,"구로G페스티벌은 2003년부터 개최해 온 구로구의 지역 대표 문화축제로서 2016년부터 아시아인 비중이 높은 지역 특성을 반영한 아시아 문화축제와 통합 운영하며 지역과 세계가 함께하는 서울 서남권 대표 문화축제로 자리매김하였다. 구민과 함께하는 문화예술 프로그램을 운영하며 문화 향유 기회를 제공하고 지역 주민, 소상공인 등의 참여로 지역경제 활성화에 기여하고 있다. 또한 아시아 각국의 다양한 문화를 소개하고 이해함으로써 문화간 교류와 상호 존중의 가치 확산에 기여하고 있다."
서울특별시 구로구 구로중앙로 48 (구로동),,8303.0,A02,A0207,A02070200,2618971,15,20190917223340,20251018,20251018,http://tong.visitkorea.or.kr/cms/resource/06/3562606_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3562606_image3_1.jpg,Type3,126.8900783422,37.4941610735,6,20251106152034,1,7,02-860-2140,구로청소년축제,11,530,EV,EV01,EV010200,선택안함,선택안함,"2025년 제10회 구로청소년축제가 10/18(토) 구로중학교 운동장에서 열린다. 구로청소년축제는 구로청소년자치연합 '그린나래' 청소년들이 직접 기획하고 운영하여 더욱 특별한 행사이다. 올해로 10주년을 맞이한 청소년축제는 '경기를 지배하듯, 구로의 주인공이 되자'라는 의미인'Own Game, Own GURO' 를 주제로 개최되며, 스포츠를 재해석한 다양한 참여 프로그램을 선보일 예정이다. 청소년의 수요를 맞춘 댄스, 밴드 동아리 공연, 진로체험박람회, 학생과학축전, 마을교육기관  체험부스와 이벤트, 아이돌(H1-KEY)의 공연이 진행된다."
서울특별시 강서구 마곡중앙로 143 (마곡동),,7797.0,A02,A0208,A02081300,3051471,15,20231129110823,20250306,20250309,http://tong.visitkorea.or.kr/cms/resource/19/3459619_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3459619_image3_1.jpg,Type3,126.8254071964,37.5667792585,6,20241224165118,1,4,02-2602-8601,굿즈이즈굿V.2,11,500,EV,EV03,EV030400,선택안함,선택안함,"“GOODS IS GOOD V.2(굿즈이즈굿 V.2)”은 영상, 이미지, 스토리 분야의 크리에이터들과 기업들이 자신들만의 스토리와 가치를 담고 있는 콘텐츠와 굿즈를 소개하고 가치와 의미를 팬들과 함께 공유하는 전시회로, 2025년 3월 6일(목)부터 3월 9일(일)까지 4일간, 코엑스 마곡 르웨스트에서 진행될 예정이다. “GOODS IS GOOD V.2(굿즈이즈굿 V.2)” 2015년부터 서울일러스트레이션페어를 주최하고 있는 전시전문 기획사인 오씨메이커스에서 주최하고 있다."
서울특별시 종로구 사직로 161,,3045.0,A02,A0207,A02070200,1998564,15,20150421185827,20251008,20251012,http://tong.visitkorea.or.kr/cms/resource/65/3468365_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/3468365_image3_1.jpg,Type3,126.9769930325,37.5788222356,6,20250909173100,1,23,1522-2295,궁중문화축전,11,110,EV,EV01,EV010400,선택안함,선택안함,"‘궁중문화축전’은 대한민국을 대표하는 국가유산이자 조선과 대한제국의 역사를 품고 있는 경복궁, 창덕궁, 창경궁, 덕수궁, 경희궁 등 서울 소재 5개의 궁궐과 종묘에서 매년 봄·가을 마다 펼쳐지는 축제이다. 
올해로 11번째를 맞이하는 2025 궁중문화축전은 궁중문화와 역사를 바탕으로 기획한 다양한 프로그램을 선보인다.
봄 궁중문화축전에서는 조선의 법궁인 경복궁에서 <시간여행, 세종>을 시작으로 전통 공예품과 전통 먹거리를 맛볼 수 있는 <K-Heritage마켓>, <어린이 궁중문화축전>, 근정전에서 열리는 <고궁음악회-100인의 여민동락>과 궁중문화의 정취를 담은 전시 <고궁만정>등을 선보인다. 가을에는 한국의 전통복식인 한복을 입고 즐기는 <경복궁 한복 연향>, <인문학 콘서트>, <동궐 장원서>, <모두의 풍속도 2025>등 궁궐과 궁중문화를 더 친숙하게 만나볼 수 있는 다채로운 프로그램들로 방문객 여러분을 맞이할 예정이다."
서울특별시 종로구 세종대로 175 (세종로),광화문광장 놀이마당,3172.0,A02,A0207,A02070200,3495688,15,20250605143115,20250617,20250619,http://tong.visitkorea.or.kr/cms/resource/87/3495687_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/87/3495687_image3_1.png,Type3,126.9763210635,37.5720618985,6,20250613112129,1,23,070-4419-9558,귀어귀촌 어촌관광 한마당,11,110,EV,EV01,EV010600,,,"""귀어귀촌 어촌관광 한마당 – 어촌으로 올래""는 도시민들이 도심 한복판에서 어촌의 매력을 직접 체험하고 귀어귀촌이라는 새로운 삶을 상상해볼 수 있는 참여형 문화행사이다. 광화문 해치마당과 놀이마당 일대에서는 귀어귀촌 일자리 상담부터 어촌 특산물과 관광상품 전시, VR 체험, 바다 조각으로 만드는 DIY 작품, 귀어귀촌 유형테스트 ‘어비티아이’ 등 온 가족이 함께 즐길 수 있는 다채로운 프로그램이 펼쳐진다. 전국 어촌 지역의 부스를 방문하면 각 지역의 특색 있는 특산물과 콘텐츠를 만나볼 수 있으며, 귀어귀촌 캐릭터 ‘귀어해’와 함께 사진을 찍는 추억도 남길 수 있다. 행사 무대에서는 호흡 명상 테라피를 하며 힐링할 수 있는 싱잉볼 명상부터 귀어인의 생생한 경험을 나누는 토크쇼, 도심 속 힐링 버스킹, 귀어벨을 울려라 같은 참여형 이벤트까지 다양한 공연과 프로그램이 운영된다. 행사장을 구석구석 걸으며 모바일 스탬프 미션을 완료하면 기념 선물도 받을 수 있으며, 저녁 시간대에는 수산물 시식과 간식 타임이 마련되어 도심에서 어촌을 보고, 듣고, 맛보는 오감만족의 시간을 선사한다."
서울특별시 관악구 관천로 53 (신림동),"신림역 별빛내린천, S1472 관천로문화플랫폼",8764.0,A02,A0207,A02070200,2826964,15,20220707164540,20250830,20250831,http://tong.visitkorea.or.kr/cms/resource/18/3303118_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3303118_image3_1.jpg,Type3,126.9257892588,37.48416565,6,20250828110538,1,5,02-828-5764,그루브 인 관악,11,620,EV,EV01,EV010600,선택안함,선택안함,"'그루브 인 관악'은 팝핑(Popping), 락킹(Locking), 왁킹(Waacking), 브레이킹(Breaking), 하우스(House), 크럼프(Krump) 등 모든 장르의 스트리트 댄서와 함께 관악구 특성화 장소(신림 별빛내린천)에서 펼쳐지는 글로벌 스트리트 댄스 페스티벌이다.
올해 4회차인 ‘그루브 인 관악’은 '스우파', '스맨파' 출연진과 함께하는 모든 장르의 스트리트 댄스 배틀, 댄스워크숍, 플리마켓, 플레이그라운드, 전시 등 스트릿 문화를 즐길 수 있는 다채로운 프로그램이 마련되어 있다."
서울특별시 마포구 성미산로 151-1 (연남동),,3980.0,A02,A0208,A02081300,3548994,15,20251015153529,20251015,20251026,http://tong.visitkorea.or.kr/cms/resource/93/3548993_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/93/3548993_image3_1.png,Type3,126.9232288927,37.5645590416,6,20251023143000,1,13,02-3143-7366,그린칩스 페스티벌,11,440,EV,EV03,EV030400,선택안함,선택안함,"그린칩스 페스티벌은 지속가능성과 로컬 문화를 주제로 한 서울의 대표적인 지속가능성 축제이다. 매년 연남연희 일대에서 열리는 '그린칩스' 축제는 서울시와 서울디자인재단이 만든 공동 마케팅 브랜드 ‘그린칩스’ 프로젝트의 일환으로, 올해로 3년째 이어지고 있다. 특히, 올해 페스티벌의 테마인 ‘그린칩스 타운’은 연남연희 한복판에 조성된 가상의 지속가능 마을 콘셉트로, 그린칩스 브랜드와 로컬 스폿들이 하나의 이웃이 되어 새로운 라이프스타일을 제안한다. 방문객들은 마치 마을을 산책하듯 연남연희의 각 공간을 거닐며, 지속가능성을 쉽고 재미있게 체험할 수 있는 특별한 하루를 보낼 수 있다. 축제에서는 우수한 지속가능 디자인 브랜드를 디양한 방법으로 직접 만날 수 있다. 특히, '그린칩스 타운 마을호텔'로 꾸며질 팝업에서는 페르소나와 함께 자신의 취향에 맞춰 올해의 선정 브랜드 제품을 친근하게 체험할 수 있으며, 로컬 상점들에서는 다양한 콘텐츠 및 제품 샵인샵 등을 즐길 수 있다. 또한, DDP 둘레길 등에서도 이벤트와 함께 그린칩스를 경험할 수 있다."
서울특별시 금천구 디지털로10길 9 (가산동),,8514.0,A02,A0207,A02070200,3530641,15,20250902174443,20250912,20250914,http://tong.visitkorea.or.kr/cms/resource/23/3530623_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3530623_image3_1.jpg,Type3,126.8890705637,37.4776713039,6,20250902174738,1,8,02-2627-1442,금천GC페스타,11,545,EV,EV01,EV010200,,,"직장인들의 일터인 G밸리가 즐거움과 재미가 가득한 축제의 장으로 바뀐다. GC페스타에서는 9월 금천 행사를 한번에 만날 수 있다. 9월 12일부터 14일까지 개최되는 GC페스타에서는 제5회 금천패션영화제, 1인가구 플리마켓, G밸리위크 행사, 반려동물의 날 기념축제, 북페스티벌, e-스포츠 페스티벌, 열린문화 버스킹 등 다채로운 축제가 펼쳐진다."
서울특별시 금천구 시흥대로73길 70 (시흥동),,8611.0,A02,A0207,A02070200,3370146,15,20240920111142,20250920,20250920,http://tong.visitkorea.or.kr/cms/resource/34/3530334_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3530334_image3_1.jpg,Type3,126.8955205706,37.4564933229,6,20250902134145,1,8,010-9771-2090,금천청년축제,11,545,EV,EV01,EV010600,선택안함,선택안함,"금천청년축제는 청년들의 참여와 교류를 목적으로 금천구에서 주최하는 지역 축제이다. 본 축제는 ‘금천대학교’라는 하루 동안 운영되는 가상의 세계관을 기반으로 하며, 총 4개의 프로그램과 다양한 체험 부스, 푸드코트, 휴식 공간으로 구성된다. 참가자는 개인 단위로 자유롭게 프로그램을 경험할 수 있으며, 높은 회전율과 접근성을 고려하여 운영된다. 무대 공연에는 타임피버, 김용명, 비와이 등이 출연하여 현장의 활기를 더한다. 본 축제는 특히 1인 가구 청년이 지역 사회 속에서 즐겁게 어울리고 새로운 관계를 형성할 수 있도록 기획된 것이 특징이다."
서울특별시 금천구 디지털로10길 9 (가산동),,8514.0,A02,A0208,A02081100,2874304,15,20221025105641,20250912,20250914,http://tong.visitkorea.or.kr/cms/resource/68/3520968_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3520968_image3_1.jpg,Type3,126.8890705637,37.4776713039,6,20250814112830,1,8,070-4118-3352,금천패션영화제,11,545,EV,EV02,EV020800,선택안함,선택안함,"금천패션영화제는 국내 최초, 국내 유일 패션산업 주제 영화제로 금천구의 패션 특화사업을 영화제를 통해 재조명한다. G밸리패션아울렛단지는 금천의 의류 제조 산업과 결합해 ‘패션 금천’을 만들어가고 있다. ‘금천’이라는 지역적 특성과 ‘패션’이라는 산업적 특성을 ‘영화’라는 문화 예술의 틀 안에서 잘 버무려 새로운 문화 트랜드를 만들어간다."
서울특별시 종로구 종로 54 (관철동),,3189.0,A02,A0208,A02080100,2809535,15,20220307144537,20250101,20251231,http://tong.visitkorea.or.kr/cms/resource/85/3486485_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3486485_image3_1.jpg,Type3,126.9836898995,37.5698206245,6,20250422144908,1,23,02-6462-7405,남산봉수의식 등 전통문화행사,11,110,EV,EV02,EV020100,선택안함,선택안함,"[보신각 시민상설 타종행사]
시민과 함께하는 천년의 종소리 ! 매일 정오에 타종하는 보신각 시민상설 타종행사는 시민 및 관광객들과 함께하는 참여형 행사이다. 프로그램 체험을 신청하여 체험 가능하며, 가족, 친구, 연인과 함께 타종의 감동을 느껴볼 수 있다. 
(※매주 월요일 휴무, 매주 화요일은 외국인 현장 참여 프로그램 실시)

[남산 봉수대 봉화의식] 
남산봉수대는 조선시대에 전국의 봉화대에서 올라오는 봉화를 최종적으로 집결해 상황을 도성에 알리는 중요한 통신수단이였다. 남산봉수대에서 남산봉수의식을 관람하며 역사 해설 안내를 들어볼 수 있다. 

[전통문화 공연]
서울 남산타워 팔각정 광장에서 사물놀이 공연 및 전통무예시범을 관람할 수 있다. 이외에도 일일 경점관체험, 일일 봉수꾼 체험과 같은 체험 프로그램도 마련되어있다."
서울특별시 노원구 공릉로55길 88 (하계동),하계2동 주민센터 앞 경춘선숲길 일대,1863.0,A02,A0207,A02070200,2865258,15,20221011144912,20251017,20251102,http://tong.visitkorea.or.kr/cms/resource/61/3559561_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/61/3559561_image3_1.png,Type3,127.0679693368,37.6320954567,6,20251031101110,1,9,02-2116-0701,노원 북 페스티벌,11,350,EV,EV01,EV010600,선택안함,선택안함,"노원구는 10월 17일(금)부터 11월 2일(일)까지 매주 금·토·일 총 9일간  “낭만보장”을 주제로 야외도서관을 개최한다.
10월 18일(토)에는 노원 북 페스티벌과 함께 야외도서관이 개막을 축하하며, 박상영 작가와의 북콘서트를 비롯한 다채로운 프로그램이 진행된다. 
 “노원 몽:땅 야외도서관”은 “낭만보장”을 주제로 ‘낭만독서’, ‘낭만여행’, ‘청춘낭만’을 주제별·요일별로 구성하여 책, 공연, 풍경이 어우러진 행사를 선보인다.
책이 일상으로 확장되는 계기를 마련하고 지역과 시민을 잇는 문화축제로 기획되었다. 여행의 상징적 장소인 경춘선 숲길에서 과거의 철길과 현재의 시민이 만나는 경험을 제공한다."
